Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
011150,KR7011150000,CJ씨푸드,KOSPI,,1997,2,-8,-0.4,2005,2005,1992,8405,16770930,71753753681,35930773,STK,ME005
000180,KR7000180000,성창기업지주,KOSPI,,5090,2,-30,-0.59,5130,5130,5040,5405,27473200,71007128800,13950320,STK,ME005
019680,KR7019680008,대교,KOSPI,,1762,2,-57,-3.13,1810,1814,1762,12216,21755544,70892043700,40233850,STK,ME005
155660,KR7155660004,DSR,KOSPI,,4400,2,-15,-0.34,4415,4415,4365,821,3594440,70400000000,16000000,STK,ME005
010660,KR7010660009,화천기계,KOSPI,,3200,1,30,0.95,3125,3245,3115,29956,95843130,70400000000,22000000,STK,ME005
000230,KR7000230003,일동홀딩스,KOSPI,,6090,2,-20,-0.33,6120,6130,5910,9603,57746680,70281036000,11540400,STK,ME005
002720,KR7002720001,국제약품,KOSPI,,3305,3,0,0.0,3315,3315,3250,8404,27483625,69933244760,21159832,STK,ME005
001560,KR7001560002,제일연마,KOSPI,,9120,1,130,1.45,9340,9350,8960,164,1517830,69312000000,7600000,STK,ME005
031820,KR7031820004,아이티센씨티에스,KOSPI,,5710,1,10,0.18,5700,5760,5610,5168,29510080,69120383660,12105146,STK,ME005
009770,KR7009770009,삼정펄프,KOSPI,,27600,2,-300,-1.08,28100,28100,27600,27,751150,68999199600,2499971,STK,ME005
004720,KR7004720009,팜젠사이언스,KOSPI,,3035,1,10,0.33,3005,3035,2955,5914,17601050,68755997775,22654365,STK,ME005
084670,KR7084670009,동양고속,KOSPI,,23700,1,100,0.42,23600,23800,23100,3061,71602050,68624985300,2895569,STK,ME005
007280,KR7007280001,한국특강,KOSPI,,2395,2,-10,-0.42,2430,2430,2335,2919,6914605,68608463300,28646540,STK,ME005
214330,KR7214330003,금호에이치티,KOSPI,,6530,1,30,0.46,6500,6600,6370,36474,237058270,68283746370,10456929,STK,ME005
058730,KR7058730003,다스코,KOSPI,,3355,1,40,1.21,3275,3400,3275,201680,670244095,67942947105,20251251,STK,ME005
085310,KR7085310001,엔케이,KOSPI,,9120,2,-50,-0.55,9200,9260,9000,2635,23908260,67652834880,7418074,STK,ME005
100220,KR7100220003,비상교육,KOSPI,,5200,1,180,3.59,5000,5280,5000,71194,367651165,67583053200,12996741,STK,ME005
079980,KR7079980009,휴비스,KOSPI,,1950,2,-2,-0.1,1901,1980,1901,11609,22557113,67275000000,34500000,STK,ME005
002700,KR7002700003,신일전자,KOSPI,,979,2,-4,-0.41,982,982,965,168846,164467437,67108023059,68547521,STK,ME005
071090,KR7071090005,하이스틸,KOSPI,,3285,1,20,0.61,3260,3335,3175,178446,585627830,66328982235,20191471,STK,ME005
010040,KR7010040004,한국내화,KOSPI,,1601,2,-6,-0.37,1605,1605,1579,23517,37427032,65748366262,41067062,STK,ME005
017370,KR7017370008,우신시스템,KOSPI,,3570,1,20,0.56,3580,3580,3515,2803,9954965,65381172780,18314054,STK,ME005
005870,KR7005870001,휴니드,KOSPI,,4580,3,0,0.0,4600,4620,4520,14552,66525885,64651348700,14116015,STK,ME005
004440,KR7004440004,삼일씨엔에스,KOSPI,,5070,2,-80,-1.55,5020,5140,5000,5836,29442440,64550971290,12731947,STK,ME005
018500,KR7018500009,동원모빌리티,KOSPI,,1372,2,-24,-1.72,1395,1395,1355,62474,85368003,64147768076,46754933,STK,ME005
480370,KR7480370006,씨케이솔루션,KOSPI,,1972,1,190,10.66,1720,2045,1720,774216,1470504720,64053336576,32481408,STK,ME005
016090,KR7016090003,대현,KOSPI,,1405,2,-15,-1.06,1420,1420,1403,30427,42843825,62216645550,44282310,STK,ME005
068290,KR7068290006,삼성출판사,KOSPI,,6200,2,-30,-0.48,6230,6250,6190,4126,25631230,62000000000,10000000,STK,ME005
009200,KR7009200007,무림페이퍼,KOSPI,,1489,1,2,0.13,1487,1499,1475,5699,8485119,61956262590,41609310,STK,ME005
072130,KR7072130008,유엔젤,KOSPI,,4880,2,-70,-1.41,4865,4915,4835,3056,14854582,61953815520,12695454,STK,ME005
000220,KR7000220004,유유제약,KOSPI,,3855,3,0,0.0,3855,3860,3810,22960,87804845,60706466010,15747462,STK,ME005
002760,KR7002760007,보락,KOSPI,,1004,2,-9,-0.89,1013,1013,988,52141,52024510,60139600000,59900000,STK,ME005
004450,KR7004450003,삼화왕관,KOSPI,,27000,2,-300,-1.1,27050,27550,26900,723,19652250,58168233000,2154379,STK,ME005
006890,KR7006890008,태경케미컬,KOSPI,,4960,2,-100,-1.98,5060,5060,4940,14381,71609185,57536000000,11600000,STK,ME005
111110,KR7111110003,호전실업,KOSPI,,6330,2,-80,-1.25,6410,6410,6310,4076,25865560,57387780000,9066000,STK,ME005
014990,KR7014990006,인디에프,KOSPI,,3790,2,-365,-8.78,4120,4120,3770,293220,1143316384,56935650210,15022599,STK,ME005
092440,KR7092440007,기신정기,KOSPI,,1948,2,-32,-1.62,1980,1993,1947,119679,235089867,56881600000,29200000,STK,ME005
129260,KR7129260006,인터지스,KOSPI,,1906,2,-7,-0.37,1920,1920,1903,7741,14755228,56699447844,29747874,STK,ME005
075180,KR7075180000,새론오토모티브,KOSPI,,2930,2,-30,-1.01,2960,2960,2915,3866,11350245,56256000000,19200000,STK,ME005
378850,KR7378850002,화승알앤에이,KOSPI,,2950,2,-25,-0.84,2975,2975,2900,22525,65877295,56031187850,18993623,STK,ME005
090080,KR7090080003,평화산업,KOSPI,,1011,1,7,0.7,1004,1011,993,107360,107994001,55506183849,54902259,STK,ME005
001550,KR7001550003,조비,KOSPI,,10660,2,-10,-0.09,10710,10750,10490,22696,240305960,55349267740,5192239,STK,ME005
006980,KR7006980007,우성,KOSPI,,17610,1,340,1.97,17270,17880,17210,977,17277480,54414900000,3090000,STK,ME005
024900,KR7024900003,디와이덕양,KOSPI,,1663,2,-12,-0.72,1675,1679,1646,36916,61292213,54155561740,32564980,STK,ME005
123700,KR7123700007,SJM,KOSPI,,3410,2,-20,-0.58,3430,3430,3390,811,2756500,53212702180,15604898,STK,ME005
025530,KR7025530007,SJM홀딩스,KOSPI,,3555,2,-45,-1.25,3580,3595,3540,1711,6083240,53090398440,14934008,STK,ME005
021050,KR7021050000,서원,KOSPI,,1118,1,4,0.36,1114,1122,1108,44941,49989077,53076591620,47474590,STK,ME005
006880,KR7006880009,신송홀딩스,KOSPI,,4470,2,-100,-2.19,4600,4605,4430,36986,166429125,52874995260,11828858,STK,ME005
012690,KR7012690004,모나리자,KOSPI,,1442,2,-17,-1.17,1460,1470,1431,38090,54825438,52735749710,36571255,STK,ME005
372910,KR7372910000,한컴라이프케어,KOSPI,,1894,1,6,0.32,1888,1900,1877,18598,35189818,52415324964,27674406,STK,ME005
011230,KR7011230000,삼화전자,KOSPI,,2730,1,90,3.41,2640,2850,2565,1057028,2928250990,52322593050,19165785,STK,ME005
000950,KR7000950006,전방,KOSPI,,31050,2,-50,-0.16,31100,32250,30550,978,30293900,52164000000,1680000,STK,ME005
004830,KR7004830006,덕성,KOSPI,,3310,2,-25,-0.75,3335,3340,3275,16270,53552760,51900800000,15680000,STK,ME005
009190,KR7009190000,대양금속,KOSPI,,1174,2,-76,-6.08,1250,1253,1164,238241,281908937,51639886850,43986275,STK,ME005
023810,KR7023810005,인팩,KOSPI,,5120,2,-20,-0.39,5230,5280,5110,1597,8226410,51200000000,10000000,STK,ME005
011390,KR7011390002,부산산업,KOSPI,,48350,2,-2550,-5.01,50500,50700,47800,4599,225242325,51057600000,1056000,STK,ME005
002140,KR7002140002,고려산업,KOSPI,,2045,2,-25,-1.21,2070,2095,2025,147922,303407291,51001124125,24939425,STK,ME005
003780,KR7003780004,진양산업,KOSPI,,3915,2,-20,-0.51,3920,3935,3870,7382,28770110,50895000000,13000000,STK,ME005
010770,KR7010770006,평화홀딩스,KOSPI,,3475,2,-15,-0.43,3490,3510,3455,5564,19340450,50823494350,14625466,STK,ME005
006490,KR7006490007,프리티,KOSPI,,2835,1,445,18.62,2715,3025,2250,1407088,3852057765,50310854055,17746333,STK,ME005
101140,KR7101140002,인바이오젠,KOSPI,,5000,2,-70,-1.38,5070,5070,4900,3523,17572515,50221080000,10044216,STK,ME005
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,260000,2,-8000,-2.99,262000,263000,258000,211596,55005795000,18110334580000,69655133,KSQ,ME005
086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,81600,2,-2800,-3.32,82500,82500,80200,304285,24693554300,11079334003200,135776152,KSQ,ME005
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,105300,2,-5000,-4.53,107400,107700,104100,192944,20332328300,10301544700200,97830434,KSQ,ME005
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,212000,1,3000,1.44,202000,214000,201500,499074,104097811750,9853997652000,46481121,KSQ,ME005
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,425500,2,-10500,-2.41,431000,431500,416500,29759,12627292750,8254639579000,19399858,KSQ,ME005
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,113200,1,2900,2.63,108100,114300,107000,350535,39030726150,5556297593200,49083901,KSQ,ME005
039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,435500,2,-10000,-2.24,432000,444500,426000,45876,19833770250,5365164025000,12319550,KSQ,ME005
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,66100,2,-300,-0.45,65600,67000,64100,255100,16828100750,5037603285000,76211850,KSQ,ME005
222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,129100,2,-2100,-1.6,127600,130500,125500,216386,27642685050,4902472834800,37974228,KSQ,ME005
108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,324500,1,1000,0.31,316000,335000,309500,230828,74679106000,4759450586000,14667028,KSQ,ME005
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,53200,2,-100,-0.19,51600,53600,51200,645153,33749432650,4378360000000,82300000,KSQ,ME005
028300,KR7028300002,HLB,KOSDAQ,중견기업부,30600,2,-850,-2.7,30550,30900,30300,250568,7667859375,4075865623800,133198223,KSQ,ME005
095340,KR7095340006,ISC,KOSDAQ,우량기업부,182700,2,-7500,-3.94,184200,186700,181000,43866,8049953400,3872702496600,21197058,KSQ,ME005
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,157800,2,-2900,-1.8,158100,158200,155100,34341,5376156550,3701589081600,23457472,KSQ,ME005
298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,64900,2,-1200,-1.82,65300,65400,62700,83420,5316773800,3633586348700,55987463,KSQ,ME005
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,346500,1,4500,1.32,340500,347500,335500,42392,14476320750,3600013032000,10389648,KSQ,ME005
319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,119000,2,-4000,-3.25,120100,121200,118000,82673,9882569850,3447038966000,28966714,KSQ,ME005
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,155700,2,-1300,-0.83,150000,158600,143000,67305,10264170250,3357264901500,21562395,KSQ,ME005
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,141300,2,-4700,-3.22,141800,143000,138100,54743,7700616300,3294741555000,23317350,KSQ,ME005
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,62200,2,-6300,-9.2,66000,66300,61000,253550,15960278100,3116905879400,50111027,KSQ,ME005
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,84100,2,-1100,-1.29,83000,84200,81700,65018,5380336500,3113333053800,37019418,KSQ,ME005
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,133500,1,2000,1.52,129300,135100,127500,38319,5054560500,3059291607000,22916042,KSQ,ME005
257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,45300,1,1800,4.14,44300,45900,43250,794296,35581553775,2970604215600,65576252,KSQ,ME005
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,263000,1,5000,1.94,248500,265500,241500,32223,8258975500,2940186408000,11179416,KSQ,ME005
145020,KR7145020004,휴젤,KOSDAQ,우량기업부,232000,1,1000,0.43,228500,232500,225500,11102,2533211250,2903520136000,12515173,KSQ,ME005
131290,KR7131290009,티에스이,KOSDAQ,우량기업부,244000,2,-16500,-6.33,251000,251500,237500,64743,15843395500,2698988676000,11061429,KSQ,ME005
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,143000,2,-2100,-1.45,142300,143200,138100,25044,3517578950,2648867364000,18523548,KSQ,ME005
095610,KR7095610002,테스,KOSDAQ GLOBAL,우량기업부,136100,2,-7400,-5.16,137500,137500,133900,105370,14299056050,2634896000000,19360000,KSQ,ME005
357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,330000,3,0,0.0,319500,334500,315000,12430,4042576750,2566926780000,7778566,KSQ,ME005
080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,72500,2,-2700,-3.59,72800,73400,71100,390544,28143714100,2497105392500,34442833,KSQ,ME005
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,14240,1,190,1.35,13590,14250,13520,2850922,39693260190,2460452874880,172784612,KSQ,ME005
319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,21300,2,-350,-1.62,21150,21350,20600,245739,5136982775,2372309630700,111376039,KSQ,ME005
067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,34050,2,-350,-1.02,33500,34100,32600,360439,12014668175,2264014089450,66490869,KSQ,ME005
178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,35250,2,-500,-1.4,35400,35400,34300,209111,7276676750,2246252987250,63723489,KSQ,ME005
010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,14440,1,290,2.05,13850,14730,13800,6701371,96168229930,2245212930400,155485660,KSQ,ME005
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,41150,2,-550,-1.32,40550,41250,39800,46226,1868554150,2210372250000,53715000,KSQ,ME005
263750,KR7263750002,펄어비스,KOSDAQ,우량기업부,34700,2,-600,-1.7,34650,35250,34300,105115,3651248350,2180683677000,62843910,KSQ,ME005
140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),70400,2,-1700,-2.36,71500,72000,70100,19825,1406371800,2155765849600,30621674,KSQ,ME005
226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,99900,2,-9400,-8.6,104100,106100,96900,169775,16900320550,2104178715000,21062850,KSQ,ME005
347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,45750,2,-1800,-3.79,46850,46850,45000,248384,11327041325,2097070611750,45837609,KSQ,ME005
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,31650,2,-400,-1.25,31300,31700,30950,51823,1619826775,2064708607350,65235659,KSQ,ME005
083650,KR7083650002,비에이치아이,KOSDAQ,우량기업부,66600,2,-1800,-2.63,68400,68400,65000,263957,17527934200,2060895375000,30944375,KSQ,ME005
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,92000,2,-4800,-4.96,92700,94300,90600,123568,11381842600,2040317120000,22177360,KSQ,ME005
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,40000,2,-800,-1.96,39800,40050,39300,94538,3753036350,2038805040000,50970126,KSQ,ME005
041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,86900,1,2900,3.45,82000,87100,81900,87288,7466288400,1989548561000,22894690,KSQ,ME005
098460,KR7098460009,고영,KOSDAQ,우량기업부,27400,2,-250,-0.9,27200,27400,26150,403080,10782650475,1868795436200,68204213,KSQ,ME005
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,88600,2,-1400,-1.56,88800,88800,87400,27471,2415725550,1849670126800,20876638,KSQ,ME005
140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,253000,1,1000,0.4,245000,254000,243500,8125,2022959500,1771624657000,7002469,KSQ,ME005
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,39600,1,200,0.51,38800,39700,38600,29769,1160475000,1758332347200,44402332,KSQ,ME005
030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,22400,1,50,0.22,21750,22500,21300,462961,10208434550,1730130774400,77237981,KSQ,ME005
060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,32100,2,-200,-0.62,31750,32150,31050,24001,758724600,1676867213400,52238854,KSQ,ME005
131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,85300,1,1500,1.79,80800,85500,79400,91738,7545276700,1648613401400,19327238,KSQ,ME005
089030,KR7089030001,테크윙,KOSDAQ,중견기업부,44300,2,-2050,-4.42,44850,45150,43550,198435,8781116225,1641476473500,37053645,KSQ,ME005
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,25400,1,300,1.2,25050,25500,24950,99164,2500282925,1636650422400,64435056,KSQ,ME005
096530,KR7096530001,씨젠,KOSDAQ GLOBAL,우량기업부,32250,1,700,2.22,31750,32300,31300,190040,6057981050,1507184464500,46734402,KSQ,ME005
0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,22100,2,-550,-2.43,22050,22250,21650,42200,922295800,1429232658100,64671161,KSQ,ME005
241710,KR7241710003,코스메카코리아,KOSDAQ GLOBAL,우량기업부,133400,1,7700,6.13,128400,133800,126000,123520,16126107050,1424712000000,10680000,KSQ,ME005
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),16490,2,-360,-2.14,16600,16690,16110,266694,4340909775,1401157938400,84970160,KSQ,ME005
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,39350,3,0,0.0,38900,39350,38700,58477,2278912875,1398203560200,35532492,KSQ,ME005
323280,KR7323280008,태성,KOSDAQ,중견기업부,45750,2,-900,-1.93,45550,47200,44200,118989,5365653750,1397112585000,30537980,KSQ,ME005
183300,KR7183300003,코미코,KOSDAQ,우량기업부,26450,2,-850,-3.11,26250,26750,25850,110309,2904153575,1358558623750,51363275,KSQ,ME005
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,34900,3,0,0.0,33500,34900,33450,36047,1232316550,1335210342400,38258176,KSQ,ME005
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,84500,2,-500,-0.59,84200,84700,83000,25638,2147666850,1326999661000,15704138,KSQ,ME005
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,22850,2,-100,-0.44,22400,23100,22150,350921,7974647650,1321837448100,57848466,KSQ,ME005
218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,49700,1,900,1.84,47100,49900,46500,202713,9784990525,1320799467400,26575442,KSQ,ME005
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,41100,2,-1200,-2.84,39900,41550,38800,268737,10813987175,1303181003700,31707567,KSQ,ME005
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,17480,3,0,0.0,16640,17600,16000,623550,10707902710,1283618488960,73433552,KSQ,ME005
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,11400,2,-60,-0.52,11330,11490,11250,175670,1992778100,1276864079400,112005621,KSQ,ME005
089970,KR7089970008,브이엠,KOSDAQ,우량기업부,48250,2,-400,-0.82,47150,48700,46300,202975,9666871425,1270266411250,26326765,KSQ,ME005
036540,KR7036540003,SFA반도체,KOSDAQ,중견기업부,7660,1,620,8.81,6850,7670,6820,3757813,27663258295,1259765920980,164460303,KSQ,ME005
082920,KR7082920000,비츠로셀,KOSDAQ GLOBAL,우량기업부,27850,1,50,0.18,27550,28725,27400,107387,3012889850,1257134434450,45139477,KSQ,ME005
290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,45800,2,-1650,-3.48,46550,46550,45250,66314,3034095025,1235212443200,26969704,KSQ,ME005
420770,KR7420770000,기가비스,KOSDAQ,우량기업부,91700,2,-2100,-2.24,91100,93000,90000,42335,3880320800,1162367008600,12675758,KSQ,ME005
127120,KR7127120004,제이에스링크,KOSDAQ,벤처기업부,31000,2,-450,-1.43,31450,31500,30550,41126,1270179550,1149001577000,37064567,KSQ,ME005
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,39800,2,-900,-2.21,39900,40100,39150,63367,2505009000,1127529661800,28329891,KSQ,ME005
475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,49350,2,-1650,-3.24,49400,49650,48250,31147,1521909425,1071861766500,21719590,KSQ,ME005
347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,19850,2,-200,-1.0,20400,20450,19610,215298,4283591675,1023294535700,51551362,KSQ,ME005
166090,KR7166090001,하나머티리얼즈,KOSDAQ,우량기업부,51700,2,-500,-0.96,50900,51900,49800,38019,1935639000,1022505745800,19777674,KSQ,ME005
252990,KR7252990007,샘씨엔에스,KOSDAQ,우량기업부,16780,1,1000,6.34,15620,17250,15140,1142862,18723747810,1010456177420,60217889,KSQ,ME005
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,중견기업부,9360,1,130,1.41,9140,9460,9030,115083,1070309010,999135680400,106745265,KSQ,ME005
232140,KR7232140004,와이씨,KOSDAQ,우량기업부,11560,1,10,0.09,11200,11660,11000,456263,5174286165,948444246000,82045350,KSQ,ME005
014620,KR7014620009,성광벤드,KOSDAQ GLOBAL,우량기업부,35350,1,1050,3.06,34000,35850,33500,123092,4307420175,938802817400,26557364,KSQ,ME005
458870,KR7458870003,씨어스,KOSDAQ,기술성장기업부,24100,1,100,0.42,23950,24700,23600,87585,2124354750,924123224200,38345362,KSQ,ME005
086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,20350,1,500,2.52,19880,20400,19560,226803,4554697980,920439047000,45230420,KSQ,ME005
356860,KR7356860007,티엘비,KOSDAQ,우량기업부,37800,2,-100,-0.26,37100,38350,36200,226718,8469888200,895907628000,23701260,KSQ,ME005
056190,KR7056190002,SFA,KOSDAQ GLOBAL,우량기업부,24850,1,150,0.61,24250,24950,24050,23706,579776475,892332686000,35908760,KSQ,ME005
101490,KR7101490001,에스앤에스텍,KOSDAQ GLOBAL,우량기업부,40550,2,-850,-2.05,40500,40650,39850,87455,3517619825,865129343450,21334879,KSQ,ME005
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,41700,2,-450,-1.07,41750,41750,40200,13880,569914325,855016007700,20503981,KSQ,ME005
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,15990,1,30,0.19,15640,16300,15350,117814,1867230105,849398042220,53120578,KSQ,ME005
